4.663679316985862577e+00 3.995952818093851278e+00 3.328818476404955984e+00 2.662220508111647010e+00 1.996101030690418110e+00 1.330399911770501209e+00 6.650546089637181524e-01 0.000000000000000000e+00 -6.648317975325892526e-01 -1.329511617605680263e+00 -1.994113449147503214e+00 -2.658714652303480808e+00 -3.323396188524221362e+00 -3.988242865527511505e+00 -4.653343598256969749e+00 -5.318791687074917895e+00 -5.984685114526024030e+00 -6.651126862123419414e+00 -7.318225248755386936e+00 -7.986094292440391484e+00 -8.654854097334865770e+00 -9.324631268066340795e+00 -9.995559353677249348e+00 -1.066777932367273962e+01 -1.134144007893007178e+01 -1.201669900049612139e+01 -1.269372253961011232e+01 -1.337268685264432477e+01 -1.405377848503863092e+01 -1.473719510874893324e+01 -1.542314631822422299e+01 -1.611185449048599949e+01 -1.680355571551151073e+01 -1.749850080384010909e+01 -1.819695637913352826e+01 -1.889920606433400252e+01 -1.960555177112252778e+01 -2.031631510356476511e+01 -2.103183888820313996e+01 -2.175248884441991493e+01 -2.247865541068565065e+01 -2.321075574437957556e+01 -2.394923591524585404e+01 -2.469457331530494315e+01 -2.544727931122894304e+01 -2.620790216888974911e+01 -2.697703028411602943e+01 -2.775529575871361843e+01 -2.854337836672869244e+01 -2.934200996283909646e+01 -3.015197939294817431e+01 -3.097413797669010904e+01 -3.180940564300688322e+01 -3.265877781357603737e+01 -3.352333314513394669e+01 -3.440424226123078455e+01 -3.530277762742419867e+01 -3.622032475227020853e+01 -3.715839493089112722e+01 -3.811863978985155654e+01 -3.910286794348285611e+01 -4.011306413508024349e+01 -4.115141131471609981e+01 -4.222031620290601239e+01 -4.332243901139403874e+01 -4.446072814606194612e+01 -4.563846091190772825e+01 -4.685929148895774432e+01 -4.812730776821211975e+01 -4.944709905197780131e+01 -5.082383716599509427e+01 -5.226337424747917026e+01 -5.377236142834848209e+01 -5.535839391942779741e+01 -5.703018975413483105e+01 -5.879781186796328285e+01 -6.067294657096953614e+01 -6.266925626920963310e+01 -6.480283121542103686e+01 -6.709277524555601246e+01 -6.956197572335170776e+01 -7.223813135238070515e+01 -7.515514846317502418e+01 -7.835507643869752314e+01 -8.189085411459429054e+01 -8.583031685934533073e+01 -9.026224337782323914e+01 -9.530587171484094711e+01 -1.011267092276826531e+02 -1.079648017810317810e+02 -1.161909439368207870e+02
5.087248131373009130e+00 4.359068920112690648e+00 3.631469542548363627e+00 2.904390383079655358e+00 2.177769537325224380e+00 1.451542648443444827e+00 7.256427336186407340e-01 0.000000000000000000e+00 -7.254583506696412609e-01 -1.450808329564607257e+00 -2.176129381320342393e+00 -2.901504618573418348e+00 -3.627021071546484343e+00 -4.352769953817436921e+00 -5.078846945495413934e+00 -5.805352495150902570e+00 -6.532392141955715381e+00 -7.260076859614086331e+00 -7.988523423825610870e+00 -8.717854805162549070e+00 -9.448200589436449803e+00 -1.017969742781291842e+01 -1.091248951916501397e+01 -1.164672912738343769e+01 -1.238257713664953386e+01 -1.312020364797103689e+01 -1.385978862061968897e+01 -1.460152256249787861e+01 -1.534560727388016055e+01 -1.609225664946069401e+01 -1.684169754417769127e+01 -1.759417070889709933e+01 -1.834993180272354607e+01 -1.910925248949096655e+01 -1.987242162687241276e+01 -2.063974655754691412e+01 -2.141155451301817436e+01 -2.218819414197626472e+01 -2.297003717659286792e+01 -2.375748025185389523e+01 -2.455094689499168936e+01 -2.535088970434608413e+01 -2.615779273958626305e+01 -2.697217414824113391e+01 -2.779458905697882543e+01 -2.862563276012783930e+01 -2.946594424267226131e+01 -3.031621008045249255e+01 -3.117716876679523708e+01 -3.204961552236748190e+01 -3.293440765402662151e+01 -3.383247053900633716e+01 -3.474480432333894697e+01 -3.567249143835934433e+01 -3.661670505698835854e+01 -3.757871863289406633e+01 -3.855991669140618683e+01 -3.956180707220649850e+01 -4.058603486164592766e+01 -4.163439829865900066e+01 -4.270886699478385395e+01 -4.381160287841917267e+01 -4.494498435964896288e+01 -4.611163431931174728e+01 -4.731445266041347963e+01 -4.855665432941005832e+01 -4.984181392982402770e+01 -5.117391832525282069e+01 -5.255742898228046300e+01 -5.399735626239421293e+01 -5.549934847209214439e+01 -5.706979927285687637e+01 -5.871597810952241758e+01 -6.044618974008589163e+01 -6.226997089225949367e+01 -6.419833475351231300e+01 -6.624407775424985800e+01 -6.842216843561345740e+01 -7.075024589488774041e+01 -7.324926663255122605e+01 -7.594435564327325494e+01 -7.886594375535835866e+01 -8.205131452518378410e+01 -8.554675122765974038e+01 -8.941058793500677382e+01 -9.371766847381516641e+01 -9.856608765083916524e+01 -1.040878223572779149e+02 -1.104664356050816281e+02 -1.179688131315076447e+02 -1.270084313541836849e+02
5.285369653260712397e+00 4.529400533274027474e+00 3.773838117881799459e+00 3.018624125090964228e+00 2.263697896609355720e+00 1.508996231279954303e+00 7.544532083727760741e-01 0.000000000000000000e+00 -7.544353281321090066e-01 -1.508928028489943562e+00 -2.263556896919669992e+00 -3.018404512288988872e+00 -3.773557491646392759e+00 -4.529106762074462722e+00 -5.285147850501485500e+00 -6.041781192863283856e+00 -6.799112464121163768e+00 -7.557252930771999111e+00 -8.316319827651650343e+00 -9.076436760980922003e+00 -9.837734139802851274e+00 -1.060034963815198061e+01 -1.136442869053624349e+01 -1.213012502355035771e+01 -1.289760122673816234e+01 -1.366702936612781727e+01 -1.443859164421756525e+01 -1.521248111059317587e+01 -1.598890242779556203e+01 -1.676807269756269747e+01 -1.755022235313323975e+01 -1.833559612393712257e+01 -1.912445407971478772e+01 -1.991707276192571285e+01 -2.071374641123345128e+01 -2.151478830089919470e+01 -2.232053218712460207e+01 -2.313133388874194551e+01 -2.394757301021899210e+01 -2.476965482374001937e+01 -2.559801232817719807e+01 -2.643310850514257382e+01 -2.727543879504167634e+01 -2.812553381921407336e+01 -2.898396237791468266e+01 -2.985133475814710735e+01 -3.072830639034243205e+01 -3.161558189866353175e+01 -3.251391959654721830e+01 -3.342413648707333351e+01 -3.434711383721110423e+01 -3.528380340614046418e+01 -3.623523442110637660e+01 -3.720252141004952051e+01 -3.818687301913276855e+01 -3.918960196592599488e+01 -4.021213630630972347e+01 -4.125603222617228738e+01 -4.232298860910728422e+01 -4.341486368029511311e+01 -4.453369408685113484e+01 -4.568171684900918450e+01 -4.686139470833719400e+01 -4.807544551366227381e+01 -4.932687642891713864e+01 -5.061902392825501096e+01 -5.195560077387537490e+01 -5.334075146637016474e+01 -5.477911803685848469e+01 -5.627591854326850296e+01 -5.783704127940761452e+01 -5.946915856043587922e+01 -6.117986509063052125e+01 -6.297784746199319983e+01 -6.487309343994338917e+01 -6.687715260866606570e+01 -6.900346403999867562e+01 -7.126777247717259911e+01 -7.368866296512737790e+01 -7.628825631384694361e+01 -7.909312654645378871e+01 -8.213553043028716161e+01 -8.545508505487967454e+01 -8.910110437884820556e+01 -9.313593268340406439e+01 -9.763983754476163313e+01 -1.027184435758773162e+02 -1.085145201642012580e+02 -1.152277314070385472e+02 -1.231502729963097238e+02 -1.327383849847401223e+02
5.513971409284986080e+00 4.725937009998647298e+00 3.938109550958841076e+00 3.150432288950167692e+00 2.362846003475660872e+00 1.575288826860542057e+00 7.876960638583168084e-01 0.000000000000000000e+00 -7.878703021272640550e-01 -1.575989219557639265e+00 -2.364434799534278042e+00 -3.153289005037724468e+00 -3.942637976377056930e+00 -4.732572310063337895e+00 -5.523187356277718507e+00 -6.314583536377570638e+00 -7.106866682004373104e+00 -7.900148397492666064e+00 -8.694546447450928639e+00 -9.490185171540581166e+00 -1.028719592868715971e+01 -1.108571757315858974e+01 -1.188589696519535011e+01 -1.268788951912757490e+01 -1.349185979222503740e+01 -1.429798211784717488e+01 -1.510644128683050447e+01 -1.591743328147236802e+01 -1.673116606692871855e+01 -1.754786044537270229e+01 -1.836775097885118058e+01 -1.919108698744484087e+01 -2.001813363008929869e+01 -2.084917307627350169e+01 -2.168450577780387079e+01 -2.252445185092105717e+01 -2.336935258032432472e+01 -2.421957205808695335e+01 -2.507549897209528922e+01 -2.593754856053170244e+01 -2.680616475108354635e+01 -2.768182250606160721e+01 -2.856503039749022577e+01 -2.945633343956746231e+01 -3.035631620976374734e+01 -3.126560629432319161e+01 -3.218487809919261622e+01 -3.311485707352240837e+01 -3.405632440010717943e+01 -3.501012221558008264e+01 -3.597715943319318654e+01 -3.695841825283368820e+01 -3.795496145699186741e+01 -3.896794060815358307e+01 -3.999860528314553676e+01 -4.104831350403975421e+01 -4.211854355427534102e+01 -4.321090740382511086e+01 -4.432716601002423573e+01 -4.546924681295217141e+01 -4.663926380846722708e+01 -4.783954066122842619e+01 -4.907263741836209192e+01 -5.034138150714363036e+01 -5.164890385411366225e+01 -5.299868115769150734e+01 -5.439458559393461456e+01 -5.584094355227477990e+01 -5.734260540752542568e+01 -5.890502886735421129e+01 -6.053437913400237846e+01 -6.223765004610395124e+01 -6.402281160729368992e+01 -6.589899098727086368e+01 -6.787669637957864666e+01 -6.996809628768957623e+01 -7.218737129278574116e+01 -7.455116175589465399e+01 -7.707914420001924327e+01 -7.979478286918816821e+01 -8.272632374243130471e+01 -8.590813043982038266e+01 -8.938251258914419850e+01 -9.320228109175798181e+01 -9.743440739309325238e+01 -1.021654172420075781e+02 -1.075096234893828608e+02 -1.136222484029589594e+02 -1.207215342554503792e+02 -1.291288805326198599e+02 -1.393498699430745091e+02
5.818773750650684029e+00 4.987985645631472842e+00 4.157138128394895382e+00 3.326176507429105200e+00 2.495043479297400779e+00 1.663678954301325730e+00 8.320198711723713059e-01 0.000000000000000000e+00 -8.324502674541373048e-01 -1.665404140981233683e+00 -2.498938669687089220e+00 -3.333134995369371190e+00 -4.168078622684608270e+00 -5.003859707381836941e+00 -5.840573363979364885e+00 -6.678319994396621162e+00 -7.517205639181985255e+00 -8.357342353120223777e+00 -9.198848607183297332e+00 -1.004184971895345946e+01 -1.088647831386623288e+01 -1.173287481983407154e+01 -1.258118799807416366e+01 -1.343157551323052878e+01 -1.428420454620754221e+01 -1.513925245347298976e+01 -1.599690747698108773e+01 -1.685736950931129030e+01 -1.772085091910626176e+01 -1.858757744245270871e+01 -1.945778914647510405e+01 -2.033174147212179506e+01 -2.120970636392197406e+01 -2.209197349540388444e+01 -2.297885159989777648e+01 -2.387066991761687618e+01 -2.476777977125728469e+01 -2.567055628388030541e+01 -2.657940025459702227e+01 -2.749474020958728460e+01 -2.841703464829201664e+01 -2.934677450728698389e+01 -3.028448586742163329e+01 -3.123073293337197853e+01 -3.218612131889583594e+01 -3.315130167589129684e+01 -3.412697371099287125e+01 -3.511389064000092475e+01 -3.611286413818713470e+01 -3.712476985358909332e+01 -3.815055356116931051e+01 -3.919123804842465830e+01 -4.024793083817252892e+01 -4.132183287229232604e+01 -4.241424830182922534e+01 -4.352659555485809761e+01 -4.466041988489616443e+01 -4.581740764069555638e+01 -4.699940254458017819e+01 -4.820842432316157300e+01 -4.944669010395536191e+01 -5.071663907752075318e+01 -5.202096103172862485e+01 -5.336262949845212233e+01 -5.474494042104235803e+01 -5.617155746360681690e+01 -5.764656535401360316e+01 -5.917453300014759776e+01 -6.076058856841468980e+01 -6.241050929946848669e+01 -6.413082960679538758e+01 -6.592897202699471393e+01 -6.781340696284460989e+01 -6.979384902097442023e+01 -7.188150029909232330e+01 -7.408935452638763763e+01 -7.643258096316851891e+01 -7.892901412752406998e+01 -8.159978584654174938e+01 -8.447015160964312486e+01 -8.757058667040134026e+01 -9.093826378586470582e+01 -9.461908263483019255e+01 -9.867051670897097893e+01 -1.031657070060121413e+02 -1.081995235050021478e+02 -1.138978633740569535e+02 -1.204325527213025424e+02 -1.280466047199994932e+02 -1.371003572476999750e+02 -1.481651832208536916e+02
6.123576092016381978e+00 5.250034281264300162e+00 4.376166705830950576e+00 3.501920725908042709e+00 2.627240955119141130e+00 1.752069081742109180e+00 8.763436784864256923e-01 0.000000000000000000e+00 -8.770302327810107768e-01 -1.754819062404827879e+00 -2.633442539839899954e+00 -3.512980985701018355e+00 -4.393519268992159610e+00 -5.275147104700336875e+00 -6.157959371681013039e+00 -7.042056452415669909e+00 -7.927544596359596518e+00 -8.814536308747781490e+00 -9.703150766915666026e+00 -1.059351426636633953e+01 -1.148576069904531138e+01 -1.238003206650955157e+01 -1.327647903095297544e+01 -1.417526150733348267e+01 -1.507654930019004702e+01 -1.598052278909880286e+01 -1.688737366713166921e+01 -1.779730573715021080e+01 -1.871053577128380141e+01 -1.962729443953271513e+01 -2.054782731409902397e+01 -2.147239595679875279e+01 -2.240127909775465298e+01 -2.333477391453426364e+01 -2.427319742199167862e+01 -2.521688798431269518e+01 -2.616620696219024822e+01 -2.712154050967365748e+01 -2.808330153709875532e+01 -2.905193185864285965e+01 -3.002790454550049404e+01 -3.101172650851236057e+01 -3.200394133735303370e+01 -3.300513242717649831e+01 -3.401592642802792454e+01 -3.503699705745940207e+01 -3.606906932279311917e+01 -3.711292420647944112e+01 -3.816940387626708997e+01 -3.923941749159809689e+01 -4.032394768914543448e+01 -4.142405784401562130e+01 -4.254090021935319044e+01 -4.367572513643106902e+01 -4.482989132051292103e+01 -4.600487760567644813e+01 -4.720229621551697363e+01 -4.842390787756600190e+01 -4.967163907913610643e+01 -5.094760183337097459e+01 -5.225411639944348963e+01 -5.359373749381308016e+01 -5.496928464509513645e+01 -5.638387748976059299e+01 -5.784097698797105380e+01 -5.934443376952213356e+01 -6.089854511409260596e+01 -6.250812244802041562e+01 -6.417857172930396814e+01 -6.591598973158276920e+01 -6.772728007958842511e+01 -6.962029400788549083e+01 -7.160400231839552987e+01 -7.368870705467797677e+01 -7.588630421860599995e+01 -7.821061276508568483e+01 -8.067779063355131086e+01 -8.330686649915348596e+01 -8.612042749306425549e+01 -8.914552035009809572e+01 -9.241484959837137581e+01 -9.596839713190900056e+01 -9.985565268051618659e+01 -1.041387523261839902e+02 -1.088970066189310444e+02 -1.142336297679967316e+02 -1.202861032587310319e+02 -1.272428570396461396e+02 -1.353716751845486215e+02 -1.450718339627801186e+02 -1.569804964986328457e+02
6.428378433382079926e+00 5.512082916897125706e+00 4.595195283267005770e+00 3.677664944386979329e+00 2.759438430940881037e+00 1.840459209182893074e+00 9.206674858004800788e-01 0.000000000000000000e+00 -9.216101981078840266e-01 -1.844233983828421852e+00 -2.767946409992710688e+00 -3.692826976032664632e+00 -4.618959915299711838e+00 -5.546434502018837698e+00 -6.475345379382659416e+00 -7.405792910434717768e+00 -8.337883553537208670e+00 -9.271730264375339203e+00 -1.020745292664803472e+01 -1.114517881377921960e+01 -1.208504308422439166e+01 -1.302718931318503159e+01 -1.397177006383178899e+01 -1.491894750143644011e+01 -1.586889405417255006e+01 -1.682179312472461419e+01 -1.777783985728225247e+01 -1.873724196498913130e+01 -1.970022062346134462e+01 -2.066701143661272155e+01 -2.163786548172294388e+01 -2.261305044147571053e+01 -2.359285183158733545e+01 -2.457757433366464639e+01 -2.556754324408557721e+01 -2.656310605100851419e+01 -2.756463415312320464e+01 -2.857252473546700600e+01 -2.958720281960049192e+01 -3.060912350769844181e+01 -3.163877444270896078e+01 -3.267667850973774080e+01 -3.372339680728443767e+01 -3.477953192098101454e+01 -3.584573153716001315e+01 -3.692269243902750731e+01 -3.801116493459338130e+01 -3.911195777295795040e+01 -4.022594361434705235e+01 -4.135406512960710046e+01 -4.249734181712155845e+01 -4.365687763960659851e+01 -4.483386960053384485e+01 -4.602961740056981199e+01 -4.724553433919660961e+01 -4.848315965649478443e+01 -4.974417254613779704e+01 -5.103040811443643321e+01 -5.234387561369204889e+01 -5.368677934358038328e+01 -5.506154269493161735e+01 -5.647083591010540005e+01 -5.791760825846166227e+01 -5.940512548106907786e+01 -6.093701355489975668e+01 -6.251731007543743601e+01 -6.415052487417158034e+01 -6.584171189589324058e+01 -6.759655489019323227e+01 -6.942147016369703749e+01 -7.132373055238144843e+01 -7.331161598877625352e+01 -7.539459767394643563e+01 -7.758356508838153331e+01 -7.989110813811967660e+01 -8.233187100378373202e+01 -8.492300030393406018e+01 -8.768471887078290194e+01 -9.064106913958677580e+01 -9.382088909055305237e+01 -9.725911252634139714e+01 -1.009985304779532953e+02 -1.050922227262022091e+02 -1.096069879433970016e+02 -1.146283062318499475e+02 -1.202677360309912729e+02 -1.266743431434051246e+02 -1.340531613579897794e+02 -1.426967456490977213e+02 -1.530433106778602621e+02 -1.657958097764120282e+02
6.772418137922150194e+00 5.807436591811757864e+00 4.841705878328696144e+00 3.875177193300514578e+00 2.907798798180932121e+00 1.939515835968810054e+00 9.702701350369017375e-01 0.000000000000000000e+00 -9.713600113135691938e-01 -1.943879325807349012e+00 -2.917631609078966903e+00 -3.892695036592856095e+00 -4.869152583361712416e+00 -5.847092333549942289e+00 -6.826607811528753622e+00 -7.807798336058251465e+00 -8.790769399421760610e+00 -9.775633073497930425e+00 -1.076250844495655734e+01 -1.175152208195349779e+01 -1.274280853494459897e+01 -1.373651087448209296e+01 -1.473278126915029596e+01 -1.573178160710436480e+01 -1.673368416504203182e+01 -1.773867232882724565e+01 -1.874694137043108100e+01 -1.975869928635891171e+01 -2.077416770329062246e+01 -2.179358285729788136e+01 -2.281719665371649697e+01 -2.384527781556244719e+01 -2.487811312929477836e+01 -2.591600879777144328e+01 -2.695929191142697334e+01 -2.800831205004738322e+01 -2.906344302906119026e+01 -3.012508480602194183e+01 -3.119366556497866583e+01 -3.226964399875287626e+01 -3.335351181180824653e+01 -3.444579646948523077e+01 -3.554706422294059109e+01 -3.665792344326838048e+01 -3.777902830309285065e+01 -3.891108284953156726e+01 -4.005484551899436951e+01 -4.121113415196074214e+01 -4.238083157494180853e+01 -4.356489182748362055e+01 -4.476434712471208144e+01 -4.598031566089735378e+01 -4.721401037738817053e+01 -4.846674883961929936e+01 -4.973996439354251464e+01 -5.103521880272079159e+01 -5.235421660472096761e+01 -5.369882147087844970e+01 -5.507107490898650326e+01 -5.647321771651264299e+01 -5.790771467585214793e+01 -5.937728308710758540e+01 -6.088492586348417746e+01 -6.243397007684410482e+01 -6.402811204589572469e+01 -6.567147031968332271e+01 -6.736864824172273813e+01 -6.912480820863453346e+01 -7.094576029343608070e+01 -7.283806863199923498e+01 -7.480917993335722826e+01 -7.686757975803600118e+01 -7.902298393852264269e+01 -8.128657487410308136e+01 -8.367129568607803947e+01 -8.619221976889446069e+01 -8.886701972693144569e+01 -9.171656898975612648e+01 -9.476572304583200435e+01 -9.804434764889076348e+01 -1.015886925618027163e+02 -1.054432583080570538e+02 -1.096633822068990867e+02 -1.143189011047440289e+02 -1.194994747463908311e+02 -1.253225626999470848e+02 -1.319458262510968325e+02 -1.395873080666039812e+02 -1.485602286346889116e+02 -1.593377901331594444e+02 -1.726876637173870961e+02
7.103501655993457398e+00 6.090794364193594213e+00 5.077479291741560985e+00 4.063508267649187822e+00 3.048830336697990528e+00 2.033391582981187717e+00 1.017134941930844638e+00 0.000000000000000000e+00 -1.018077218892058822e+00 -2.037164481124090099e+00 -3.057333586394606506e+00 -4.078660627138779304e+00 -5.101226265577301078e+00 -6.125116029743449708e+00 -7.150420629945497097e+00 -8.177236297260609632e+00 -9.205665145797970794e+00 -1.023581556062292464e+01 -1.126780261342303646e+01 -1.230174850817872390e+01 -1.333778305933282127e+01 -1.437604420518582948e+01 -1.541667855952247201e+01 -1.645984200476791059e+01 -1.750570033031987904e+01 -1.855442992007392533e+01 -1.960621849358352264e+01 -2.066126590577717437e+01 -2.171978501068484846e+01 -2.278200259523376303e+01 -2.384816038985350062e+01 -2.491851616340253983e+01 -2.599334491079975251e+01 -2.707294014273858451e+01 -2.815761528798857327e+01 -2.924770522007321105e+01 -3.034356792158387250e+01 -3.144558630106614316e+01 -3.255417017934193069e+01 -3.366975846434648645e+01 -3.479282153610684958e+01 -3.592386386643286755e+01 -3.706342690130129824e+01 -3.821209223786373599e+01 -3.937048513261176907e+01 -4.053927838259316729e+01 -4.171919662785522576e+01 -4.291102113063853096e+01 -4.411559509552125746e+01 -4.533382960491722713e+01 -4.656671025644907047e+01 -4.781530460308228214e+01 -4.908077051405696523e+01 -5.036436559516030798e+01 -5.166745783152936866e+01 -5.299153764588423599e+01 -5.433823160108727990e+01 -5.570931801970525044e+01 -5.710674484675496387e+01 -5.853265014751472961e+01 -5.998938571338207026e+01 -6.147954434938565527e+01 -6.300599154254103240e+01 -6.457190236788827065e+01 -6.618080468821909790e+01 -6.783662995680259655e+01 -6.954377325687249822e+01 -7.130716463037175856e+01 -7.313235429323191283e+01 -7.502561504937476400e+01 -7.699406616244620238e+01 -7.904582421080648658e+01 -8.119018816354319767e+01 -8.343786825706395405e+01 -8.580127149495245931e+01 -8.829486114682160292e+01 -9.093561411014117368e+01 -9.374360939788891756e+01 -9.674279487935484667e+01 -9.996200026994723942e+01 -1.034362964942333036e+02 -1.072088522868670708e+02 -1.113335213891458295e+02 -1.158785323643638350e+02 -1.209318953673305970e+02 -1.266095834758100693e+02 -1.330684028861787169e+02 -1.405272371825066955e+02 -1.493043344060872641e+02 -1.598883062736619252e+02 -1.730896663452652717e+02
7.485521099921888855e+00 6.417745640018789111e+00 5.349525537987172896e+00 4.280813353436117907e+00 3.211559034986902983e+00 2.141709752610854611e+00 1.071209719116163583e+00 0.000000000000000000e+00 -1.071981689174931862e+00 -2.144801198797252173e+00 -3.218528175604958630e+00 -4.293236308537921708e+00 -5.369003591210673498e+00 -6.445912602274419534e+00 -7.524050805041740730e+00 -8.603510867878714663e+00 -9.684391007001291740e+00 -1.076679535345945737e+01 -1.185083434626897336e+01 -1.293662515382321487e+01 -1.402429212593462005e+01 -1.511396727907475857e+01 -1.620579081764421403e+01 -1.729991169437969134e+01 -1.839648821333278050e+01 -1.949568867920471149e+01 -2.059769209722094985e+01 -2.170268892818287298e+01 -2.281088190383203340e+01 -2.392248690823669577e+01 -2.503773393155004356e+01 -2.615686810321802724e+01 -2.728015081253626306e+01 -2.840786092539297769e+01 -2.954029610709812204e+01 -3.067777426241070771e+01 -3.182063510526387873e+01 -3.296924187227099878e+01 -3.412398319591492424e+01 -3.528527515541604487e+01 -3.645356352568216352e+01 -3.762932624752630772e+01 -3.881307614556364882e+01 -4.000536392393530605e+01 -4.120678147436437655e+01 -4.241796553612579146e+01 -4.363960175346389292e+01 -4.487242918295904559e+01 -4.611724531157445028e+01 -4.737491165580215124e+01 -4.864636002383790014e+01 -4.993259953637259940e+01 -5.123472451790558324e+01 -5.255392339001529933e+01 -5.389148872151420022e+01 -5.524882861876511697e+01 -5.662747967381763914e+01 -5.802912172989000794e+01 -5.945559477494933986e+01 -6.090891833713251913e+01 -6.239131383360890482e+01 -6.390523042124495134e+01 -6.545337501837586558e+01 -6.703874731909309048e+01 -6.866468081397682965e+01 -7.033489107655559280e+01 -7.205353288973762460e+01 -7.382526819391470951e+01 -7.565534736991941145e+01 -7.754970706942346226e+01 -7.951508873447195924e+01 -8.155918319477244438e+01 -8.369080842318230395e+01 -8.592012985278806525e+01 -8.825893588980754600e+01 -9.072098581366059022e+01 -9.332245378307543149e+01 -9.608250217650366665e+01 -9.902403161034273182e+01 -1.021746763711662709e+02 -1.055681471854993418e+02 -1.092460761085709606e+02 -1.132606050609690129e+02 -1.176781068946943662e+02 -1.225846883914918521e+02 -1.280946074479596462e+02 -1.343636836189654389e+02 -1.416117707777790713e+02 -1.501629179884700136e+02 -1.605235172050109611e+02 -1.735535155312786060e+02
