-4.0493e+00 -3.4708e+00 -2.8924e+00 -2.3139e+00 -1.7354e+00 -1.1570e+00 -5.7849e-01 0.0000e+00 5.7849e-01 1.1570e+00 1.7355e+00 2.3140e+00 2.8925e+00 3.4711e+00 4.0496e+00 4.6282e+00 5.2068e+00 5.7854e+00 6.3640e+00 6.9426e+00 7.5212e+00 8.0999e+00 8.6786e+00 9.2573e+00 9.8360e+00 1.0415e+01 1.0994e+01 1.1572e+01 1.2151e+01 1.2730e+01 1.3309e+01 1.3888e+01 1.4467e+01 1.5046e+01 1.5625e+01 1.6204e+01 1.6783e+01 1.7363e+01 1.7942e+01 1.8521e+01 1.9101e+01 1.9681e+01 2.0260e+01 2.0840e+01 2.1420e+01 2.2000e+01 2.2581e+01 2.3161e+01 2.3742e+01 2.4323e+01 2.4904e+01 2.5485e+01 2.6067e+01 2.6649e+01 2.7231e+01 2.7814e+01 2.8397e+01 2.8981e+01 2.9565e+01 3.0150e+01 3.0736e+01 3.1322e+01 3.1910e+01 3.2498e+01 3.3088e+01 3.3679e+01 3.4272e+01 3.4866e+01 3.5462e+01 3.6061e+01 3.6662e+01 3.7267e+01 3.7875e+01 3.8487e+01 3.9104e+01 3.9726e+01 4.0355e+01 4.0992e+01 4.1638e+01 4.2295e+01 4.2965e+01 4.3651e+01 4.4356e+01 4.5085e+01 4.5842e+01 4.6637e+01 4.7477e+01 4.8376e+01 4.9352e+01 5.0430e+01 5.1648e+01
-4.0074e+00 -3.4349e+00 -2.8624e+00 -2.2899e+00 -1.7174e+00 -1.1449e+00 -5.7247e-01 0.0000e+00 5.7246e-01 1.1449e+00 1.7174e+00 2.2898e+00 2.8622e+00 3.4347e+00 4.0071e+00 4.5795e+00 5.1519e+00 5.7243e+00 6.2967e+00 6.8691e+00 7.4414e+00 8.0138e+00 8.5862e+00 9.1585e+00 9.7308e+00 1.0303e+01 1.0875e+01 1.1448e+01 1.2020e+01 1.2592e+01 1.3165e+01 1.3737e+01 1.4309e+01 1.4881e+01 1.5453e+01 1.6026e+01 1.6598e+01 1.7170e+01 1.7742e+01 1.8314e+01 1.8887e+01 1.9459e+01 2.0031e+01 2.0603e+01 2.1175e+01 2.1748e+01 2.2320e+01 2.2892e+01 2.3464e+01 2.4037e+01 2.4609e+01 2.5182e+01 2.5754e+01 2.6327e+01 2.6900e+01 2.7473e+01 2.8046e+01 2.8619e+01 2.9193e+01 2.9767e+01 3.0341e+01 3.0916e+01 3.1491e+01 3.2066e+01 3.2643e+01 3.3220e+01 3.3798e+01 3.4377e+01 3.4958e+01 3.5540e+01 3.6124e+01 3.6709e+01 3.7298e+01 3.7889e+01 3.8483e+01 3.9082e+01 3.9685e+01 4.0295e+01 4.0911e+01 4.1536e+01 4.2170e+01 4.2818e+01 4.3480e+01 4.4162e+01 4.4867e+01 4.5602e+01 4.6375e+01 4.7197e+01 4.8084e+01 4.9056e+01 5.0148e+01
-3.9620e+00 -3.3960e+00 -2.8299e+00 -2.2639e+00 -1.6979e+00 -1.1319e+00 -5.6595e-01 0.0000e+00 5.6593e-01 1.1318e+00 1.6977e+00 2.2636e+00 2.8294e+00 3.3952e+00 3.9610e+00 4.5268e+00 5.0925e+00 5.6582e+00 6.2238e+00 6.7894e+00 7.3550e+00 7.9205e+00 8.4860e+00 9.0515e+00 9.6169e+00 1.0182e+01 1.0748e+01 1.1313e+01 1.1878e+01 1.2443e+01 1.3008e+01 1.3573e+01 1.4138e+01 1.4703e+01 1.5268e+01 1.5832e+01 1.6397e+01 1.6961e+01 1.7526e+01 1.8090e+01 1.8654e+01 1.9218e+01 1.9782e+01 2.0346e+01 2.0910e+01 2.1474e+01 2.2037e+01 2.2601e+01 2.3164e+01 2.3727e+01 2.4290e+01 2.4853e+01 2.5415e+01 2.5978e+01 2.6540e+01 2.7103e+01 2.7665e+01 2.8227e+01 2.8789e+01 2.9351e+01 2.9913e+01 3.0475e+01 3.1037e+01 3.1599e+01 3.2161e+01 3.2723e+01 3.3285e+01 3.3848e+01 3.4411e+01 3.4975e+01 3.5540e+01 3.6106e+01 3.6672e+01 3.7241e+01 3.7811e+01 3.8384e+01 3.8960e+01 3.9539e+01 4.0123e+01 4.0713e+01 4.1310e+01 4.1915e+01 4.2532e+01 4.3162e+01 4.3811e+01 4.4481e+01 4.5181e+01 4.5920e+01 4.6709e+01 4.7568e+01 4.8523e+01
-3.9097e+00 -3.3510e+00 -2.7925e+00 -2.2339e+00 -1.6754e+00 -1.1169e+00 -5.5843e-01 0.0000e+00 5.5839e-01 1.1167e+00 1.6751e+00 2.2333e+00 2.7915e+00 3.3497e+00 3.9078e+00 4.4659e+00 5.0239e+00 5.5818e+00 6.1397e+00 6.6975e+00 7.2553e+00 7.8129e+00 8.3705e+00 8.9280e+00 9.4854e+00 1.0043e+01 1.0600e+01 1.1157e+01 1.1714e+01 1.2271e+01 1.2828e+01 1.3384e+01 1.3941e+01 1.4497e+01 1.5053e+01 1.5609e+01 1.6165e+01 1.6721e+01 1.7276e+01 1.7831e+01 1.8386e+01 1.8941e+01 1.9496e+01 2.0050e+01 2.0604e+01 2.1158e+01 2.1711e+01 2.2264e+01 2.2817e+01 2.3369e+01 2.3922e+01 2.4473e+01 2.5025e+01 2.5576e+01 2.6126e+01 2.6676e+01 2.7226e+01 2.7775e+01 2.8323e+01 2.8872e+01 2.9419e+01 2.9966e+01 3.0513e+01 3.1059e+01 3.1604e+01 3.2149e+01 3.2693e+01 3.3237e+01 3.3781e+01 3.4324e+01 3.4866e+01 3.5409e+01 3.5951e+01 3.6493e+01 3.7036e+01 3.7579e+01 3.8123e+01 3.8668e+01 3.9215e+01 3.9764e+01 4.0317e+01 4.0874e+01 4.1438e+01 4.2009e+01 4.2591e+01 4.3188e+01 4.3804e+01 4.4446e+01 4.5124e+01 4.5851e+01 4.6647e+01
-3.8398e+00 -3.2912e+00 -2.7425e+00 -2.1939e+00 -1.6454e+00 -1.0969e+00 -5.4840e-01 0.0000e+00 5.4834e-01 1.0966e+00 1.6448e+00 2.1930e+00 2.7410e+00 3.2890e+00 3.8369e+00 4.3847e+00 4.9325e+00 5.4801e+00 6.0276e+00 6.5750e+00 7.1223e+00 7.6695e+00 8.2165e+00 8.7634e+00 9.3101e+00 9.8567e+00 1.0403e+01 1.0949e+01 1.1495e+01 1.2041e+01 1.2587e+01 1.3132e+01 1.3678e+01 1.4223e+01 1.4767e+01 1.5312e+01 1.5856e+01 1.6400e+01 1.6943e+01 1.7486e+01 1.8029e+01 1.8571e+01 1.9113e+01 1.9655e+01 2.0196e+01 2.0736e+01 2.1276e+01 2.1816e+01 2.2355e+01 2.2893e+01 2.3430e+01 2.3967e+01 2.4504e+01 2.5039e+01 2.5573e+01 2.6107e+01 2.6640e+01 2.7172e+01 2.7703e+01 2.8232e+01 2.8761e+01 2.9288e+01 2.9814e+01 3.0339e+01 3.0862e+01 3.1384e+01 3.1904e+01 3.2423e+01 3.2940e+01 3.3455e+01 3.3968e+01 3.4480e+01 3.4989e+01 3.5497e+01 3.6002e+01 3.6505e+01 3.7006e+01 3.7506e+01 3.8003e+01 3.8499e+01 3.8993e+01 3.9486e+01 3.9978e+01 4.0471e+01 4.0966e+01 4.1464e+01 4.1968e+01 4.2482e+01 4.3010e+01 4.3561e+01 4.4147e+01
-3.7700e+00 -3.2313e+00 -2.6926e+00 -2.1539e+00 -1.6153e+00 -1.0768e+00 -5.3837e-01 0.0000e+00 5.3829e-01 1.0765e+00 1.6146e+00 2.1526e+00 2.6905e+00 3.2283e+00 3.7660e+00 4.3036e+00 4.8410e+00 5.3783e+00 5.9155e+00 6.4525e+00 6.9893e+00 7.5260e+00 8.0625e+00 8.5988e+00 9.1349e+00 9.6707e+00 1.0206e+01 1.0742e+01 1.1277e+01 1.1812e+01 1.2346e+01 1.2881e+01 1.3415e+01 1.3948e+01 1.4481e+01 1.5014e+01 1.5547e+01 1.6079e+01 1.6610e+01 1.7141e+01 1.7672e+01 1.8201e+01 1.8731e+01 1.9260e+01 1.9788e+01 2.0315e+01 2.0842e+01 2.1367e+01 2.1892e+01 2.2416e+01 2.2939e+01 2.3461e+01 2.3982e+01 2.4502e+01 2.5021e+01 2.5538e+01 2.6054e+01 2.6569e+01 2.7082e+01 2.7593e+01 2.8102e+01 2.8610e+01 2.9116e+01 2.9619e+01 3.0120e+01 3.0619e+01 3.1115e+01 3.1609e+01 3.2099e+01 3.2586e+01 3.3070e+01 3.3551e+01 3.4027e+01 3.4500e+01 3.4968e+01 3.5432e+01 3.5890e+01 3.6344e+01 3.6791e+01 3.7233e+01 3.7668e+01 3.8097e+01 3.8519e+01 3.8934e+01 3.9341e+01 3.9740e+01 4.0132e+01 4.0517e+01 4.0896e+01 4.1271e+01 4.1647e+01
-3.7002e+00 -3.1714e+00 -2.6426e+00 -2.1139e+00 -1.5853e+00 -1.0568e+00 -5.2834e-01 0.0000e+00 5.2824e-01 1.0564e+00 1.5844e+00 2.1123e+00 2.6400e+00 3.1676e+00 3.6951e+00 4.2224e+00 4.7496e+00 5.2766e+00 5.8034e+00 6.3300e+00 6.8564e+00 7.3825e+00 7.9085e+00 8.4342e+00 8.9596e+00 9.4847e+00 1.0010e+01 1.0534e+01 1.1058e+01 1.1582e+01 1.2106e+01 1.2629e+01 1.3151e+01 1.3674e+01 1.4195e+01 1.4717e+01 1.5237e+01 1.5758e+01 1.6277e+01 1.6796e+01 1.7314e+01 1.7832e+01 1.8348e+01 1.8864e+01 1.9379e+01 1.9894e+01 2.0407e+01 2.0919e+01 2.1430e+01 2.1940e+01 2.2448e+01 2.2956e+01 2.3461e+01 2.3966e+01 2.4468e+01 2.4969e+01 2.5468e+01 2.5966e+01 2.6461e+01 2.6954e+01 2.7444e+01 2.7932e+01 2.8417e+01 2.8899e+01 2.9378e+01 2.9854e+01 3.0326e+01 3.0794e+01 3.1258e+01 3.1718e+01 3.2172e+01 3.2622e+01 3.3066e+01 3.3503e+01 3.3934e+01 3.4358e+01 3.4774e+01 3.5181e+01 3.5580e+01 3.5968e+01 3.6344e+01 3.6709e+01 3.7060e+01 3.7396e+01 3.7715e+01 3.8016e+01 3.8296e+01 3.8552e+01 3.8782e+01 3.8981e+01 3.9146e+01
-3.6165e+00 -3.0995e+00 -2.5827e+00 -2.0659e+00 -1.5493e+00 -1.0327e+00 -5.1630e-01 0.0000e+00 5.1617e-01 1.0322e+00 1.5481e+00 2.0638e+00 2.5794e+00 3.0948e+00 3.6100e+00 4.1250e+00 4.6399e+00 5.1545e+00 5.6688e+00 6.1829e+00 6.6968e+00 7.2104e+00 7.7236e+00 8.2366e+00 8.7492e+00 9.2615e+00 9.7734e+00 1.0285e+01 1.0796e+01 1.1307e+01 1.1817e+01 1.2327e+01 1.2836e+01 1.3344e+01 1.3852e+01 1.4360e+01 1.4866e+01 1.5372e+01 1.5877e+01 1.6382e+01 1.6885e+01 1.7388e+01 1.7890e+01 1.8390e+01 1.8890e+01 1.9388e+01 1.9885e+01 2.0381e+01 2.0875e+01 2.1368e+01 2.1859e+01 2.2348e+01 2.2836e+01 2.3322e+01 2.3805e+01 2.4287e+01 2.4766e+01 2.5242e+01 2.5716e+01 2.6186e+01 2.6654e+01 2.7118e+01 2.7579e+01 2.8035e+01 2.8488e+01 2.8936e+01 2.9379e+01 2.9817e+01 3.0249e+01 3.0675e+01 3.1095e+01 3.1507e+01 3.1911e+01 3.2307e+01 3.2694e+01 3.3070e+01 3.3435e+01 3.3787e+01 3.4126e+01 3.4449e+01 3.4755e+01 3.5043e+01 3.5309e+01 3.5551e+01 3.5765e+01 3.5947e+01 3.6092e+01 3.6194e+01 3.6245e+01 3.6234e+01 3.6146e+01
-3.5257e+00 -3.0217e+00 -2.5177e+00 -2.0139e+00 -1.5102e+00 -1.0067e+00 -5.0327e-01 0.0000e+00 5.0311e-01 1.0060e+00 1.5088e+00 2.0114e+00 2.5138e+00 3.0159e+00 3.5179e+00 4.0195e+00 4.5210e+00 5.0222e+00 5.5231e+00 6.0236e+00 6.5239e+00 7.0238e+00 7.5234e+00 8.0226e+00 8.5214e+00 9.0197e+00 9.5176e+00 1.0015e+01 1.0512e+01 1.1008e+01 1.1504e+01 1.1999e+01 1.2494e+01 1.2988e+01 1.3481e+01 1.3973e+01 1.4464e+01 1.4955e+01 1.5445e+01 1.5933e+01 1.6421e+01 1.6907e+01 1.7392e+01 1.7876e+01 1.8359e+01 1.8840e+01 1.9320e+01 1.9798e+01 2.0274e+01 2.0748e+01 2.1221e+01 2.1691e+01 2.2159e+01 2.2624e+01 2.3087e+01 2.3547e+01 2.4004e+01 2.4458e+01 2.4908e+01 2.5355e+01 2.5798e+01 2.6237e+01 2.6671e+01 2.7100e+01 2.7523e+01 2.7941e+01 2.8353e+01 2.8758e+01 2.9156e+01 2.9546e+01 2.9927e+01 3.0299e+01 3.0661e+01 3.1011e+01 3.1350e+01 3.1674e+01 3.1983e+01 3.2276e+01 3.2550e+01 3.2804e+01 3.3034e+01 3.3238e+01 3.3412e+01 3.3551e+01 3.3651e+01 3.3705e+01 3.3705e+01 3.3640e+01 3.3497e+01 3.3257e+01 3.2895e+01
-3.4376e+00 -2.9461e+00 -2.4548e+00 -1.9635e+00 -1.4724e+00 -9.8145e-01 -4.9064e-01 0.0000e+00 4.9046e-01 9.8074e-01 1.4708e+00 1.9607e+00 2.4504e+00 2.9398e+00 3.4289e+00 3.9178e+00 4.4065e+00 4.8948e+00 5.3828e+00 5.8705e+00 6.3578e+00 6.8448e+00 7.3313e+00 7.8175e+00 8.3032e+00 8.7884e+00 9.2731e+00 9.7572e+00 1.0241e+01 1.0724e+01 1.1206e+01 1.1688e+01 1.2169e+01 1.2649e+01 1.3128e+01 1.3607e+01 1.4084e+01 1.4561e+01 1.5037e+01 1.5511e+01 1.5984e+01 1.6456e+01 1.6927e+01 1.7396e+01 1.7864e+01 1.8330e+01 1.8795e+01 1.9257e+01 1.9718e+01 2.0176e+01 2.0633e+01 2.1087e+01 2.1538e+01 2.1987e+01 2.2432e+01 2.2875e+01 2.3314e+01 2.3750e+01 2.4182e+01 2.4609e+01 2.5033e+01 2.5451e+01 2.5864e+01 2.6272e+01 2.6674e+01 2.7069e+01 2.7457e+01 2.7837e+01 2.8210e+01 2.8573e+01 2.8926e+01 2.9268e+01 2.9599e+01 2.9916e+01 3.0219e+01 3.0506e+01 3.0775e+01 3.1025e+01 3.1252e+01 3.1455e+01 3.1629e+01 3.1771e+01 3.1876e+01 3.1937e+01 3.1949e+01 3.1900e+01 3.1779e+01 3.1570e+01 3.1249e+01 3.0786e+01 3.0130e+01
