5.056635448551455170e+01 4.971952589824296354e+01 4.859385961847553403e+01 4.700736850720031157e+01 4.454574140424534789e+01 4.207740445503195303e+01 3.970573419821570837e+01 3.696613664376344843e+01 3.419971280964068683e+01 3.131095533523503605e+01 2.834433691411047107e+01 2.542673811071527723e+01 2.265909310271760546e+01 2.019818714102959234e+01 1.826518685769562467e+01 1.639333240827818372e+01 1.462333125372066434e+01 1.300342053845376711e+01 1.157193474525652732e+01 1.036921552250689160e+01 9.449933317109611153e+00 8.584027703493262607e+00 7.844934400402692631e+00 7.125027043099748880e+00 6.281950623983590276e+00 5.594810681265400376e+00 5.039316935747947923e+00 4.480291842195171625e+00 3.957508275195721126e+00 3.424744334266762280e+00 2.881552308911736304e+00 2.349780035003632861e+00 1.842224816363966511e+00 1.386760685590886055e+00 1.033697233315592712e+00 7.112834388813809028e-01 4.466956275612972149e-01 2.568348812674940973e-01 1.241620804028258362e-01 -2.517676078630870506e-02 -2.816945407279689562e-01 -7.836712745628204857e-01 -1.542548180660077151e+00 -2.591506461229030833e+00 -3.795210503756067055e+00 -4.434138860479521327e+00 -4.712687877196145791e+00 -4.908132883145043479e+00 -5.143871692797276296e+00 -5.490894024492732228e+00 -5.913330994483587233e+00 -6.290765171898954122e+00 -6.469947418453472210e+00 -6.337907243717012307e+00 -5.910139353323302203e+00 -5.140568026992951900e+00 -4.131546995821636870e+00 -3.085014124352724707e+00 -2.183486178076009310e+00 -1.375655778179833533e+00 -4.323554778374614216e-01 1.038478683821423942e+00 2.918705419781005617e+00 5.405294183783070139e+00 8.941918257742571541e+00 1.167492407878583549e+01 1.327165748037680260e+01
4.943963024887125357e+01 4.866413886952372536e+01 4.763329920598046385e+01 4.618045479489605043e+01 4.392619649699183526e+01 4.166583258446549110e+01 3.949468379364566317e+01 3.699142939043970557e+01 3.447579011142180150e+01 3.186685004193864756e+01 2.920575993841020335e+01 2.659986954409989579e+01 2.412540805703267210e+01 2.190757708236280621e+01 2.013782004740660625e+01 1.838428353888642164e+01 1.667623711793656582e+01 1.505706490797297192e+01 1.356813736402030202e+01 1.226549977869731833e+01 1.123465082602433540e+01 1.023631634550642389e+01 9.363151012300249931e+00 8.494868553432382896e+00 7.469125298041120686e+00 6.636393537403961318e+00 5.966619097833387286e+00 5.295426340587795266e+00 4.672756615724921403e+00 4.045029124643434670e+00 3.410253345849440620e+00 2.792194908962031263e+00 2.206937956339658058e+00 1.686185784950964717e+00 1.283049516256667744e+00 9.112549513806271761e-01 5.979629649086746213e-01 3.621116094397507368e-01 1.900214415355208075e-01 1.260239095982740309e-02 -2.569252248689650742e-01 -7.570143690063702024e-01 -1.494434565263460968e+00 -2.501479475975145306e+00 -3.653204364862020270e+00 -4.266709202970730530e+00 -4.535905551686113313e+00 -4.723639555159522274e+00 -4.946127931196002692e+00 -5.271674201116312020e+00 -5.668768824639727200e+00 -6.025828043377913446e+00 -6.197874247725735586e+00 -6.075475508469338592e+00 -5.669767195613701460e+00 -4.932674471231479174e+00 -3.952799583391751526e+00 -2.910552122062014746e+00 -1.967157196640243910e+00 -1.072302921600922332e+00 -2.830345859045735324e-02 1.560634518898794454e+00 3.560808111260016062e+00 6.187538782639691703e+00 9.913651317301869881e+00 1.279094100877030371e+01 1.447163896946720740e+01
4.843728059225877303e+01 4.772132112444286633e+01 4.676961561672344203e+01 4.542830127196117473e+01 4.334709508662672306e+01 4.126027366499151583e+01 3.925620301104464716e+01 3.694820097658360680e+01 3.463544809154926440e+01 3.224626398278127226e+01 2.981723283500778621e+01 2.744067498005829009e+01 2.517690862695958742e+01 2.313212125152281118e+01 2.148000725839153091e+01 1.981592873378019704e+01 1.816244548105518675e+01 1.655935051766608979e+01 1.504838043840899786e+01 1.369356950334758949e+01 1.259848852212448378e+01 1.151917959737137664e+01 1.055977951272066662e+01 9.591681642334805247e+00 8.438219472860808423e+00 7.500173852982385370e+00 6.745123558649225970e+00 5.987855791211245560e+00 5.286676801626512656e+00 4.582717975286200840e+00 3.872907466477727212e+00 3.182798426274132453e+00 2.531613472187473235e+00 1.954693475035568895e+00 1.507910095341671308e+00 1.092528339999049081e+00 7.357345896859186496e-01 4.583828935084000022e-01 2.504539829740082268e-01 4.743468181848697895e-02 -2.338091691732842037e-01 -7.316926169173001426e-01 -1.448668113963464066e+00 -2.416182736332871173e+00 -3.518950281358129928e+00 -4.108424107331003938e+00 -4.368720526747409849e+00 -4.549190835488374773e+00 -4.759370397580184431e+00 -5.065034291242909603e+00 -5.438670324307025794e+00 -5.776837781175018449e+00 -5.942211955833087700e+00 -5.828698249211228699e+00 -5.443492312223384033e+00 -4.736769063474554287e+00 -3.784527076235193022e+00 -2.747585514220190817e+00 -1.768221902706258675e+00 -7.978224062495939961e-01 3.322905168933090181e-01 2.019935413133879365e+00 4.118278682923502743e+00 6.858219070264084394e+00 1.073652336218181347e+01 1.372949670713524029e+01 1.547748414618826018e+01
4.752578053906191258e+01 4.686036839402044052e+01 4.597585407190216245e+01 4.472923761463907510e+01 4.279496636526396003e+01 4.085548801247260542e+01 3.899312554794694563e+01 3.684973291924522698e+01 3.470546852964567108e+01 3.249490328370632142e+01 3.025008680110878601e+01 2.805169623633870657e+01 2.594928520190715915e+01 2.403662666963724348e+01 2.247557758788408933e+01 2.088354525745655366e+01 1.927874582133321013e+01 1.769820066793691637e+01 1.618305975022418863e+01 1.480165633072822118e+01 1.366880176443658002e+01 1.253842709518535514e+01 1.152175143467633234e+01 1.048448577220381139e+01 9.239413901212657265e+00 8.223556923717339373e+00 7.403765230026749578e+00 6.579531084006745800e+00 5.815978754620900304e+00 5.050319785981102427e+00 4.278655836280222502e+00 3.528121383614774231e+00 2.820836664588583176e+00 2.195511267271356814e+00 1.710648061714394430e+00 1.256781523963269365e+00 8.611366248029241888e-01 5.463507942515519744e-01 3.058580569767599400e-01 7.952605218135033738e-02 -2.122347406498619193e-01 -7.076154872281961161e-01 -1.405082149328691798e+00 -2.335273179463030147e+00 -3.391885555876257285e+00 -3.958624866161784439e+00 -4.210445540068533887e+00 -4.384064611488241781e+00 -4.582793478267149112e+00 -4.870023402670597079e+00 -5.221910354043828306e+00 -5.542530384791731990e+00 -5.701653417958937098e+00 -5.596339497763764825e+00 -5.230220790691262778e+00 -4.551946150630001853e+00 -3.625953602042386592e+00 -2.595199768411745822e+00 -1.585035073551907203e+00 -5.490137133556061144e-01 6.548609744719868786e-01 2.425104903885198837e+00 4.603773144176940946e+00 7.435006512823662206e+00 1.143523578154294285e+01 1.452070203360314338e+01 1.632246071568455648e+01
4.668225009795661151e+01 4.606037397759365604e+01 4.523373091262504886e+01 4.406867702565344302e+01 4.226095968353479293e+01 4.044838159818068846e+01 3.870797455832932599e+01 3.670562264413437958e+01 3.470411900647451375e+01 3.264249231117419470e+01 3.054865701392056110e+01 2.849412341166180340e+01 2.652087165072226327e+01 2.471406263739881126e+01 2.322699550138954550e+01 2.169548649594322853e+01 2.013474144554155032e+01 1.857956214595455435e+01 1.707015811038834840e+01 1.567718164872012210e+01 1.452265864859558064e+01 1.336000735245283977e+01 1.230484502278568471e+01 1.121895690752046448e+01 9.907262240157280075e+00 8.833217173364062091e+00 7.963771930505558316e+00 7.087004449499360703e+00 6.273574384867146136e+00 5.457729557607720494e+00 4.634895487138919634e+00 3.833563404028026866e+00 3.078476188455184115e+00 2.411412383049025721e+00 1.893327925295267278e+00 1.405495720919347491e+00 9.751748433275793104e-01 6.266488161878385199e-01 3.565962471575119253e-01 1.090652417669559782e-01 -1.920991462817056572e-01 -6.846996274554726369e-01 -1.363524023196390544e+00 -2.258437349455306276e+00 -3.271496012938612807e+00 -3.816708919671938816e+00 -4.060451399893224789e+00 -4.227600163678275180e+00 -4.415662126746838112e+00 -4.685777618859674476e+00 -5.017470750026788551e+00 -5.321764992493058344e+00 -5.475019633208646042e+00 -5.377283074020269282e+00 -5.028962409874750961e+00 -4.377382969536981250e+00 -3.476372715213244646e+00 -2.452573441022749989e+00 -1.416162538516203995e+00 -3.231657774148004592e-01 9.439028120267778377e-01 2.783208188182484832e+00 5.027391446895393301e+00 7.931848627259682871e+00 1.202911668062625949e+01 1.518802270188102455e+01 1.703244858720066190e+01
4.589057667504128801e+01 4.530665133884504314e+01 4.453045522225461639e+01 4.343650023611034783e+01 4.173910116596081821e+01 4.003713991875471834e+01 3.840297965509978440e+01 3.652309542586303337e+01 3.464450896988462603e+01 3.270956818559467649e+01 3.074252801812075120e+01 2.880755421916109071e+01 2.694112668125324461e+01 2.522213670767158789e+01 2.379730213224604540e+01 2.231818830672666820e+01 2.079780751094922664e+01 1.926912933250213200e+01 1.777130487495304578e+01 1.637615473217388740e+01 1.521037817529997938e+01 1.402793345851364393e+01 1.294710837513287061e+01 1.182700244712310678e+01 1.046666499490847002e+01 9.348915219935776122e+00 8.441228935485824536e+00 7.523100836659239121e+00 6.669672303785063150e+00 5.812926287746520870e+00 4.947707753358088212e+00 4.103647102554788262e+00 3.307830384643551724e+00 2.604799644211908571e+00 2.057761010129254942e+00 1.539985667582172368e+00 1.078751478269879271e+00 6.998506142433313926e-01 4.029995142595623747e-01 1.362256252146067936e-01 -1.733075484141295419e-01 -6.628681534994882441e-01 -1.323853656028589398e+00 -2.185388252713579504e+00 -3.157310866538296068e+00 -3.682124001822018045e+00 -3.918160995531195567e+00 -4.079191780989177118e+00 -4.257304245181998681e+00 -4.511510122436320103e+00 -4.824427652220350637e+00 -5.113508917788706754e+00 -5.261244057908072591e+00 -5.170518110029448167e+00 -4.838818393201705703e+00 -4.212330208728104708e+00 -3.335139611361753964e+00 -2.318965545568886455e+00 -1.260344849762148556e+00 -1.179582209761633749e-01 1.203182145358681510e+00 3.100053061457771264e+00 5.397322966791350041e+00 8.359936679268187731e+00 1.253354577909642842e+01 1.575005721172183826e+01 1.762792401780944829e+01
4.513911728774810683e+01 4.458861608757568717e+01 4.385684976872461505e+01 4.282551323393701637e+01 4.122527400965532252e+01 3.962073331619167504e+01 3.808010494470987339e+01 3.630776074367115314e+01 3.453641122193540980e+01 3.271097006053111045e+01 3.085248838154619477e+01 2.901914871735839085e+01 2.724332911028548665e+01 2.559916950648923262e+01 2.422807436854270691e+01 2.279534826398916891e+01 2.131234233267109346e+01 1.981047583219859121e+01 1.832782267745577087e+01 1.693666268217869231e+01 1.576667954553671791e+01 1.457309435804425846e+01 1.347570589394642582e+01 1.233183953570230074e+01 1.093620233445811607e+01 9.785730474596888939e+00 8.848640622692499846e+00 7.897976782408662189e+00 7.012496348296338056e+00 6.122446995499103650e+00 5.222159206383437891e+00 4.342202435209912892e+00 3.511736713640345897e+00 2.777770048735106911e+00 2.205545962234907620e+00 1.661423973253860709e+00 1.172679042264704208e+00 7.664772791471818891e-01 4.453707177464281131e-01 1.611667903626141651e-01 -1.557722974629172086e-01 -6.420500302652385471e-01 -1.285942264908953803e+00 -2.115862621598751048e+00 -3.048898248419959600e+00 -3.554363028337419905e+00 -3.783044058317329927e+00 -3.938283183805069143e+00 -4.107104069855509465e+00 -4.346502688168428108e+00 -4.641940661148865388e+00 -4.916824896273610079e+00 -5.059359266008442546e+00 -4.975126701194369616e+00 -4.658970924809338499e+00 -4.056103885290596622e+00 -3.201664429540130641e+00 -2.193705158022936530e+00 -1.116468860650286388e+00 6.861277355466199879e-02 1.435889700803784308e+00 3.380475205299546815e+00 5.720299936288910203e+00 8.728379814890558919e+00 1.296094125057688018e+01 1.622176505341960251e+01 1.812532878640502076e+01
4.441927540370799932e+01 4.389847542552978155e+01 4.320619013574321343e+01 4.223049735860681153e+01 4.071659591718805871e+01 3.919862314620701227e+01 3.774108003792525778e+01 3.606407973468456873e+01 3.438733080998613900e+01 3.265779751140341602e+01 3.089373403530116491e+01 2.914837385582484330e+01 2.745096566075389433e+01 2.587192223599301144e+01 2.454818900032954332e+01 2.315724975356771154e+01 2.170915865272969825e+01 2.023399614916802136e+01 1.876878264788570050e+01 1.738580056337076485e+01 1.621654934013069749e+01 1.501802468373662691e+01 1.391073151938201136e+01 1.275091172333597456e+01 1.133012754584393633e+01 1.015544829908434110e+01 9.195932729087928692e+00 8.219822255618510098e+00 7.308776006309940954e+00 6.391719721789485220e+00 5.462519202680880426e+00 4.552503718230113350e+00 3.692655307574511880e+00 2.932165351956172117e+00 2.338101152997623444e+00 1.770860992626040797e+00 1.257691811420826866e+00 8.270034910322010546e-01 4.839876327829983893e-01 1.840359063751719759e-01 -1.394122609683705605e-01 -6.221795278788704309e-01 -1.249671250490138164e+00 -2.049618523300850370e+00 -2.945861296552777731e+00 -3.432959615575967405e+00 -3.654612562007912402e+00 -3.804362634027356194e+00 -3.964496404101382154e+00 -4.190098321450008712e+00 -4.469243513337914919e+00 -4.730860160410486515e+00 -4.868485532058301146e+00 -4.790273318353158061e+00 -4.488674130411553165e+00 -3.908078320383225446e+00 -3.075406458139553934e+00 -2.076182767404546325e+00 -9.835451537856698678e-01 2.382911842507553501e-01 1.644754899732021158e+00 3.628545976729810718e+00 6.001923620063777776e+00 9.044686019896232665e+00 1.332145967847620227e+01 1.661533562813441733e+01 1.853803778731587215e+01
4.372458660534584851e+01 4.323038703009056860e+01 4.257346093465413617e+01 4.164760268533345311e+01 4.021102532157274823e+01 3.877058168876700961e+01 3.738742998192958567e+01 3.579566976955972279e+01 3.420317056173557546e+01 3.255858542534568301e+01 3.087772510624547806e+01 2.920967257749100554e+01 2.758124076496299892e+01 2.605982895693024659e+01 2.477852260405934715e+01 2.342574666773378311e+01 2.201051716395627267e+01 2.056173864822467579e+01 1.911541900128115401e+01 1.774353900199994882e+01 1.657857865429831179e+01 1.537967930688478191e+01 1.426747791893103567e+01 1.309766850842638064e+01 1.165962473598013105e+01 1.046746311815300601e+01 9.491122611775026030e+00 8.495342841865095806e+00 7.564091836861592810e+00 6.625303947984889419e+00 5.672420906337862334e+00 4.737373551356725443e+00 3.852733873588562119e+00 3.069612269819046446e+00 2.456690925868343811e+00 1.869241215544235502e+00 1.334455455545935365e+00 8.818627585952754089e-01 5.191055534225199608e-01 2.049689175893831816e-01 -1.241522331635707133e-01 -6.031957417441589087e-01 -1.214931218926111001e+00 -1.986433262300721481e+00 -2.847834720945130016e+00 -3.317484138371014524e+00 -3.532416670503067735e+00 -3.676958632168521035e+00 -3.828961570293188288e+00 -4.041694860279221757e+00 -4.305636025400204403e+00 -4.554837035099311038e+00 -4.687821012144098631e+00 -4.615195686256086560e+00 -4.327246282244033182e+00 -3.767680037784018054e+00 -2.955869097186052841e+00 -1.965843007941202814e+00 -8.606898768961599444e-01 3.926052788599321275e-01 1.832132343005383746e+00 3.847726855570627436e+00 6.246903862226304227e+00 9.315112496391179775e+00 1.362350301146740605e+01 1.694081596048958716e+01 1.887705725596265438e+01
4.305011272989700899e+01 4.257990232704595712e+01 4.195486438803321505e+01 4.107394865642149284e+01 3.970710484151325659e+01 3.833657896223903094e+01 3.702050240961497707e+01 3.550551134189727520e+01 3.398866528246979613e+01 3.242004654381460682e+01 3.081332626862413804e+01 2.921406299157791864e+01 2.764713911698252957e+01 2.617745123156046816e+01 2.493465907201350262e+01 2.361712760049916682e+01 2.223302455250059495e+01 2.081020685210835097e+01 1.938371655684418471e+01 1.802502464833374063e+01 1.686697887380672967e+01 1.567114025246249298e+01 1.455785886199194579e+01 1.338270424223121324e+01 1.193363679531368859e+01 1.072938889708586885e+01 9.740782702374161772e+00 8.730100906610473999e+00 7.783125171847927959e+00 6.827068186071613809e+00 5.854982867651386869e+00 4.899263006462433623e+00 3.993858861744755018e+00 3.191554838154530671e+00 2.562447087571342763e+00 1.957416909875163924e+00 1.403575178587232131e+00 9.314519108721128759e-01 5.509595527450699137e-01 2.240915912251040254e-01 -1.099224126192837048e-01 -5.850421670239143168e-01 -1.181621119116954333e+00 -1.926101533713833192e+00 -2.754481778023205152e+00 -3.207540250324669273e+00 -3.416041156005817925e+00 -3.555636118190690809e+00 -3.700020974809376639e+00 -3.900739391824430413e+00 -4.150477103691784464e+00 -4.388044805611585275e+00 -4.516633260527697757e+00 -4.449196890015869599e+00 -4.174063032542449037e+00 -3.634382442012551451e+00 -2.842595457984344876e+00 -1.862178499043494639e+00 -7.471099540709076336e-01 5.329024510572253348e-01 2.000068475239601185e+00 4.040986308192984211e+00 6.459238254360386122e+00 9.544925655808000897e+00 1.387409257790923789e+01 1.720657261239038860e+01 1.915153800366871195e+01
